Entity,Year,A,O,R,W,Total_DDD,Access_pct,Watch_pct,Reserve_pct,Other_pct
Belgium,2020,47849029.0423437,2331538.288,107997.069066,20615705.5055308,70904269.9049405,67.4839880679875,29.075407635068718,0.15231391453686619,3.2882903824069167
Belgium,2021,51017889.632,2464300.1,106809.761,20831015.690500002,74420015.1835,68.55398981873819,27.99114678912151,0.14352289600672005,3.311340496133587
Belgium,2022,61155890.6394,2327083.7,109575.9549,24291377.6814,87883927.9757,69.58711569686514,27.640295832153285,0.12468258693477817,2.647905884046786
Belgium,2023,61778205.6895,2466054.375,104534.1918,25127511.0352,89476305.2915,69.0442072772631,28.08286613236705,0.11682890957493575,2.7560976807949045
Benin,2016,70960166.32003331,260729.33333,0.0,18899718.3666667,90120614.02003002,78.73910657584052,20.971581887431533,0.0,0.2893115367279353
Benin,2017,78050628.3132967,402152.5,0.0,37389594.6631289,115842375.4764256,67.37657786479035,32.27626722031251,0.0,0.3471549148971308
Benin,2018,79256481.22997369,312938.06667,0.0,21426897.651542798,100996316.94818649,78.47462523869474,21.215523792353046,0.0,0.30985096895220904
Benin,2019,62659283.086629696,546706.93333,0.0,17943462.6710429,81149452.69100259,77.21467121315165,22.111625003026514,0.0,0.6737037838218419
Benin,2020,49193985.0716663,568579.04167,150.0,15546156.9484234,65308871.0617597,75.32511934733297,23.80405095920597,0.0002296778332887605,0.8706000156277698
Benin,2021,59337984.141370006,2812244.05,0.0,20544396.325085297,82694624.51645531,71.75555181287801,24.84369019777965,0.0,3.400757989342336
Benin,2022,84796921.891736,933947.65837,0.0,20638939.559167698,106369809.1092737,79.71897533878634,19.40300516847343,0.0,0.8780194927402338
Benin,2023,78938616.67,896412.18,0.0,35929979.32,115765008.17000002,68.18866764478541,31.036994587550243,0.0,0.7743377676643237
Bhutan,2019,2899481.883663,0.0,204.4,400706.5416667,3300392.8253297,87.85262958427835,12.141177213553982,0.006193202167671693,0.0
Bhutan,2020,2344545.18333,0.0,131.6,325731.142857,2670407.926187,87.79726723915586,12.197804674812447,0.0049280860317063215,0.0
Bhutan,2021,2358761.691627,0.0,48.0,358685.333333,2717495.02496,86.79911720028703,13.199116467132436,0.0017663325805244677,0.0
Bhutan,2022,3273923.125294,0.0,346.6666667,372507.571429,3646777.3633897,89.77578829355434,10.214705596470855,0.009506109974801735,0.0
Bhutan,2023,3085894.75,0.0,453.6,402496.85,3488845.2,88.4503201804425,11.536678382864334,0.013001436693149928,0.0
Brunei Darussalam,2023,1087411.82,4816.0,3249.21,462515.5,1557992.53,69.79570178041868,29.686631424349642,0.20855106410555124,0.3091157311261306
Burkina Faso,2017,123314877.16002701,555473.91667,0.0,17402665.1686259,141273016.2453229,87.28834453841398,12.318463660750249,0.0,0.39319180083577343
Burkina Faso,2018,130884542.543603,897824.41667,0.0,24835229.068410598,156617596.0286836,83.56950040251688,15.857240628225561,0.0,0.5732589692575594
Burkina Faso,2019,105055652.8337,869716.3433300001,0.0,35274930.579122,141200299.756152,74.40186247134564,24.98219241746694,0.0,0.6159451111874195
Burkina Faso,2020,120641087.41663,865742.84667,0.0,36658623.6869571,158165453.9502571,76.27524494354597,23.1773897342249,0.0,0.5473653222291357
Burkina Faso,2021,108188212.288403,792708.81333,0.0,39116283.136819,148097204.238552,73.05216384377898,26.412573645759895,0.0,0.5352625104611162
Burkina Faso,2022,124540887.941403,786063.59533,0.0,39842498.675563,165169450.212296,75.40189047146903,24.12219609882611,0.0,0.4759134297048605
Burkina Faso,2023,131202603.32140031,920799.303,0.0,37968686.407528296,170092089.03192863,77.13621725039297,22.322429352020627,0.0,0.5413533975863822
Canada,2022,151986398.0,7121170.0,441903.0,48050881.0,207600352.0,73.21105023945239,23.14585719006873,0.2128623558403215,3.430230214638557
Canada,2023,151177962.0,6812369.0,468437.0,48166514.0,206625282.0,73.16527800310516,23.31104574124671,0.2267084625200899,3.296967793128045
"China, Hong Kong SAR",2021,24257902.800307002,1258749.75,58511.523807,11751836.228297,37327000.302411,64.98754950512365,31.483473445729672,0.15675388681908273,3.372223162327608
"China, Hong Kong SAR",2022,24258827.9837,1410227.75,61731.146821,12842651.494381001,38573438.374902,62.88998078917467,33.294028314409054,0.16003537517455452,3.6559555212417147
"China, Hong Kong SAR",2023,28701602.139999997,1399103.25,74589.89,16887236.66,47062531.94,60.98609861575586,35.88255022387986,0.15849102656672748,2.972860133797553
Colombia,2018,272694229.9957,210359.0,415947.5952367,127151342.44522,400471879.0361567,68.09322808183487,31.75037976480244,0.10386437026184954,0.052527783100847304
Colombia,2019,271381852.530367,258092.0,535983.25,90758494.64922,362934422.429587,74.774349237435,25.006857724229253,0.14768046701439191,0.07111257132135833
Colombia,2020,282862548.041,266835.0,556649.103173,130950657.155633,414636689.299806,68.21937260753937,31.582023620912185,0.134249842702779,0.0643539288456606
Colombia,2021,325619383.2377,632514.0,757564.833337,164061531.038663,491070993.1097,66.3080059312239,33.40892321897201,0.1542678846778816,0.12880296512620593
Colombia,2022,233049437.94,713096.0,773326.56,112622090.99000001,347157951.49,67.13066399307667,32.44116705569514,0.22275928195822298,0.2054096692699666
Colombia,2023,311454168.05,1017076.0,1303572.63,119370593.35,433145410.03,71.90522185804265,27.559011497255,0.3009549679655415,0.23481167673681608
Croatia,2016,19449244.1878,8559.29,24434.677,10231565.946800001,29713804.101600002,65.45524807694588,34.433712734375405,0.08223341890675069,0.02880576977196638
Croatia,2017,18845431.9327,88480.391,33213.2636,10558083.6808,29525209.268099997,63.82827556470944,35.7595557915564,0.11249120471394829,0.2996774390202108
Croatia,2018,18821640.2317,156839.24099999998,37327.7379,10884721.736299999,29900528.9469,62.94751596242706,36.403107636089146,0.1248397242948106,0.5245366771889853
Croatia,2019,18939784.9188,142275.2695,46890.8777,10774422.721,29903373.787,63.33661563978363,36.030793039426214,0.15680798438999227,0.47578333640016174
Croatia,2020,15457290.214200001,133795.64310000002,55516.9153,9307598.7805,24954201.5531,61.94263591767687,37.29872406734544,0.222475221985627,0.5361647929920599
Croatia,2021,15902857.3041,140372.6748,82967.1919,10142415.9852,26268613.156000003,60.5393867185091,38.61039760632881,0.3158415383685739,0.5343741367935047
Croatia,2022,17580400.3948,148232.90120000002,92707.73109999999,11297125.6108,29118466.6379,60.37543327201753,38.797117139732535,0.31838122608878555,0.5090683621611556
Croatia,2023,18624735.135500003,172146.363,90895.7151,11652316.670899998,30540093.884500004,60.98453791902914,38.15416126410106,0.2976274907462948,0.5636733261234974
Cyprus,2016,4273368.3503327,86064.0,3881.777778,4583376.630957,8946690.7590677,47.76479332317965,51.22985419286601,0.04338786130576514,0.9619646226485692
Cyprus,2017,4514910.2336966,71346.5,5808.638889,4586246.76488,9178312.1374656,49.19107310882215,49.96830240888273,0.0632865694912391,0.7773379128038769
Cyprus,2018,4309580.7499606,103738.0,7944.361111,4435825.4881,8857088.599171601,48.65685492142049,50.08220747069054,0.08969494910260954,1.1712426587863483
Cyprus,2019,4804260.5557784,102545.0,11855.4999996,4894828.636307,9813489.692085,48.95567944248459,49.878573167044635,0.12080819740567894,1.0449391930651024
Cyprus,2020,4241070.0219193,60347.5,13654.166667,5252178.9541693,9567250.6427556,44.32903642103986,54.89747420954517,0.14271776894795837,0.6307716004670122
Cyprus,2021,4056805.1950213,136065.5,29547.19444,4146334.535127,8368752.4245883,48.47562682224853,49.54543192058855,0.35306570132469384,1.6258755558382254
Cyprus,2022,6222193.5753923,18075.5,35761.7499967,4949521.09527,11225551.920659,55.428843226329526,44.09156120120139,0.31857453646342043,0.16102103600567436
Czechia,2019,41248062.855000004,62892.5,111430.617,25550926.964,66973312.936000004,61.58880462493595,38.15090794211805,0.1663806255283856,0.0939068074176058
Czechia,2020,33642675.637,59288.024,124878.42300000001,19747429.79,53574271.874,62.79632827511566,36.85991260216003,0.2330940181393384,0.11066510458497324
Czechia,2022,40511002.0,72134.0,169270.0,26695039.0,67447445.0,60.06306391591261,39.57902185916753,0.250965770460245,0.10694845445961666
Czechia,2023,45884591.092,111432.726,191495.687,28439138.223,74626657.728,61.48552338929692,38.1085514061949,0.25660493559548847,0.14932026891268682
Côte d'Ivoire,2021,133810571.77329999,1146674.4583,0.0,30847930.377384298,165805176.6089843,80.70349461335779,18.60492597895932,0.0,0.6915794076829002
Côte d'Ivoire,2022,165862166.59537,1189202.0,0.0,35088909.813552,202140278.408922,82.05300195532394,17.35869273048516,0.0,0.5883053141909156
Côte d'Ivoire,2023,86435178.09993334,1193068.7083,0.0,27798610.155522,115426856.96375534,74.88307346623365,24.083312052974737,0.0,1.0336144807916152
Denmark,2016,28511949.7835467,0.0,83155.3211111,7115146.265119899,35710251.369777694,79.84247853174435,19.924660264759687,0.23286120349596873,0.0
Denmark,2017,27370612.9696,0.0,81727.7789,6861524.9687,34313865.717199996,79.76546039777833,19.996362477051445,0.2381771251702298,0.0
Denmark,2018,26518760.1275,37.5,93483.9574,6435500.7279,33047782.312800005,80.2436904131652,19.473320984105534,0.28287513066736697,0.00011347206189226069
Denmark,2019,26312084.910099998,22.5,87762.3205,6233282.2929,32633152.0235,80.62992165498437,19.10107331468087,0.26893608204564495,6.894828910120957e-05
Denmark,2020,24819824.557800002,97.8,93080.5352,5572634.0814000005,30485636.974400003,81.41481373225756,18.279539594595192,0.30532586633555797,0.00032080681168684955
Denmark,2021,25296363.8475,343.3,86881.0109,5486108.726100001,30869696.8845,81.94561787291657,17.771825705404424,0.2814443278308439,0.0011120938481659487
Denmark,2022,26967382.8291,401.7,81966.0006,5537980.118,32587730.6477,82.75317824563928,16.994064968408175,0.2515241134343457,0.001232672518202342
Denmark,2023,29057231.919,214.9,79240.202,5899262.99,35035950.011,82.93547601785338,16.837742342216632,0.22616826994878544,0.0006133699812122386
Egypt,2020,637883234.35,9867148.34,14760083.34,480881922.67,1143392388.6999998,55.78865494069386,42.05747103290999,1.2909027107292308,0.8629713156669364
Egypt,2021,665422220.53,8548205.24,15432629.85,546140213.78,1235543269.3999999,53.856650512380675,44.202435261147485,1.2490562032274546,0.6918580232443943
Egypt,2022,737996362.62,7253740.68,14850007.59,514934119.36,1275034230.25,57.880513723564796,40.385905503026,1.1646752093148365,0.5689055640943643
Egypt,2023,723188882.27,5929553.59,14273440.0,482454703.07,1225846578.9299998,58.99505653482732,39.35685846520194,1.1643740942246463,0.4837109057461096
Estonia,2016,3345527.9416825,389.5,4598.8888889,2272575.2678526,5623091.598424,59.49623766790783,40.41504976532023,0.0817857722642993,0.006926794507654229
Estonia,2017,3375842.2500037,313.125,7099.4444446,2298199.4452393,5681454.2646876,59.41862932851267,40.45090109276218,0.12495822572621501,0.005511352998935344
Estonia,2018,3496410.6833646,391.25,7968.3333334,2256039.5238437,5760809.7905417,60.69304161205131,39.16184713384818,0.13831967419724028,0.006791579903269293
Estonia,2019,3554381.4374697,1674.0,10176.1111111,2225486.0535653,5791717.602146099,61.37007502148649,38.42532054291899,0.17570109266600428,0.02890334292852444
Estonia,2020,3168137.3332665,4450.25,9659.047619,1982968.0773454001,5165214.7082309,61.3360240033777,38.390816052341265,0.18700186080567116,0.08615808347537644
Estonia,2021,3174043.9833261,2622.75,10771.448412599999,1787848.678604,4975286.8603427,63.796200549277884,35.934584854889195,0.2164990424664289,0.05271555336649159
Estonia,2022,3919011.3872364,2749.0,12479.424603200001,2183325.000032,6117564.811871599,64.06162431873645,35.68944616320356,0.20399333700531833,0.04493618105467974
Estonia,2023,4132288.467,3720.25,11854.490000000002,2265029.723,6412892.930000001,64.43719725412599,35.319936691972806,0.18485401408378108,0.058012039817418246
Ethiopia,2020,282605734.48697,25000.0,0.0,144439114.58333,427069849.0703,66.17318808672215,33.82095806991841,0.0,0.0058538433594465126
Ethiopia,2021,355026993.11963296,0.0,0.0,170377780.58,525404773.699633,67.57209125065872,32.42790874934127,0.0,0.0
Ethiopia,2022,350247328.0363,0.0,0.0,133941589.83333,484188917.86963,72.33691542907343,27.663084570926582,0.0,0.0
Ethiopia,2023,295880036.5,51415.0,50.0,217190396.21,513121897.71000004,57.662718706895234,42.32725151261212,9.744273285381867e-06,0.010020036219358174
Finland,2016,25712102.7122301,0.0,32991.8095236,7199391.4413917,32944485.9631454,78.0467564162146,21.853099937408558,0.10014364637683994,0.0
Finland,2017,23516361.593120098,0.0,30695.7309529,6474013.960400401,30021071.2844734,78.33285284953348,21.56489986334597,0.10224728712054831,0.0
Finland,2018,22911678.7439163,145.0,37105.861904000005,6472402.4116097,29421332.017429996,77.8743760831182,21.999012171764598,0.12611890543234916,0.0004928396848725206
Finland,2019,22288098.6365566,165.05,35514.0761904,5798535.9295383,28122313.6922853,79.25414274384835,20.61898602293521,0.12628433271527892,0.0005869005011677885
Finland,2020,17469748.9043867,1.7,35333.7023814,5297104.0742444005,22802188.3810125,76.61435215110252,23.23068288767988,0.15495750579283238,7.455424767105243e-06
Finland,2021,16686056.985259,132.5,34330.0857148,5102569.1472147,21823088.7181885,76.46056523315131,23.381516764682136,0.15731084704883008,0.0006071551177334838
Finland,2022,18908664.005430102,275.4,34645.2357147,5392302.7257887,24335887.366933502,77.69868310256209,22.15782249680986,0.1423627385857085,0.0011316620423473893
Finland,2023,20104929.481,95.05,39981.471999999994,5262214.949,25407220.952,79.13076963034553,20.711493629868126,0.15736263354238567,0.0003741062439672997
France,2016,447273312.366,4768142.0,1065516.667,180638847.625,633745818.658,70.57613623599627,28.50335928172514,0.168129971927279,0.7523745103513055
France,2017,435860598.333,5332040.0,996685.667,170515622.042,612704946.042,71.13711112479291,27.829973161390377,0.16266976028812385,0.8702459535285841
France,2018,446072805.0,20845465.0,1446036.0,158937562.0,627301868.0,71.10975237841951,25.33669515551323,0.23051676932038084,3.323035696746881
France,2019,450678604.0,20261036.0,1740737.0,149297758.0,621978135.0,72.45891433144993,24.003698779539896,0.2798710922531063,3.2575157967570676
France,2020,359174399.0,19213505.0,1978938.0,125949025.0,506315867.0,70.93879975126278,24.875583249299986,0.3908504806941,3.7947665187431303
France,2021,393194533.0,19262766.0,2077716.0,125696305.0,540231320.0,72.78262448759912,23.26712657089189,0.3845974720606721,3.5656514694483095
France,2022,438378492.0,17806954.0,2185629.0,152585830.0,610956905.0,71.75276822511728,24.974892459886348,0.35773865261413157,2.9146006623822345
France,2023,445226270.0,14903258.0,2765097.0,145497039.0,608391664.0,73.18086297776756,23.915028362387293,0.45449291363071664,2.449615746214432
Gabon,2020,9624997.333003301,27000.0,0.0,2235599.93333,11887597.2663333,80.9667178098481,18.806154711023158,0.0,0.22712747912874137
Gabon,2021,11859046.3120367,73663.66667,77220.0,4006536.2333367,16016466.2120434,74.04283913213905,25.01510745437736,0.482128822785736,0.45992459069784974
Gabon,2023,7012992.1,181468.67,18635.0,2996611.69,10209707.459999999,68.68945195027165,29.350612657025145,0.18252236974476446,1.7774130229584466
Georgia,2016,18482286.0,400860.0,1542874.0,10371670.0,30797690.0,60.011922972144994,33.67677900517864,5.009706896848432,1.3015911258279436
Georgia,2017,22033246.0,1011294.0,63161.0,11390036.0,34497737.0,63.86867057395678,33.01676280968807,0.18308737178905388,2.9314792445661
Georgia,2018,12393072.0,723259.0,8222.0,15450382.0,28574935.0,43.37042936405629,54.06970129590846,0.02877346877604446,2.5310958712591995
Georgia,2019,12163088.0,497535.0,10951.0,9914272.0,22585846.0,53.85270049215779,43.895951473325376,0.04848611825299792,2.2028619162638408
Georgia,2020,10430164.0,365700.0,4333.0,9016863.0,19817060.0,52.63224716481658,45.500508148030036,0.021864999147199433,1.8453796880061928
Georgia,2021,12372789.51093,656002.0,27245.33333,21025920.444601,34081957.28886101,36.303048578063304,61.692232832745475,0.07994063574190495,1.9247779534492901
Georgia,2022,11672577.10577,578162.25,38333.3888867,15252171.523803,27541244.2684597,42.38217050758837,55.37938437033444,0.1391853923266622,2.0992597297505284
Georgia,2023,16308497.981267,978149.875,52736.2222267,16388817.5479997,33728201.6264934,48.35270543584726,48.59084314512142,0.15635646042057533,2.9000949586107376
Germany,2016,177262645.997,6260104.0,489934.0,153650287.126,337662971.123,52.49691590625398,45.50403812860783,0.14509556625962766,1.8539503988785435
Germany,2017,184693841.0,6336673.0,500331.0,143617235.0,335148080.0,55.10813041208531,42.85187461017232,0.1492865482028123,1.8907084295395635
Germany,2018,178237400.0,6364007.0,484757.0,128615807.0,313701971.0,56.81743070718546,40.99936209836565,0.15452787830905915,2.0286793161398404
Germany,2019,185731960.0,6458398.0,483970.0,113915616.0,306589944.0,60.57992560904085,37.15569222974906,0.15785579712294806,2.1065263640871406
Germany,2020,156245258.0,6282369.0,496293.0,80256353.0,243280273.0,64.22438452294898,32.98925638742604,0.20400051096621385,2.58235857865878
Germany,2021,146614094.0,5679316.0,438739.0,68657370.0,221389519.0,66.22449638187253,31.01202365410984,0.19817514486763035,2.565304819149998
Germany,2022,176786982.0,5884375.0,436111.0,90477742.0,273585210.0,64.61861808977174,33.07113787327904,0.15940591232983684,2.150838124619383
Germany,2023,226063839.0,6651459.0,1720751.0,137969819.0,372405868.0,60.70361893438263,37.04823979841263,0.4620633421383145,1.7860779250664225
Honduras,2019,18273128.2,0.0,350.0,5401774.9,23675253.1,77.18239852734668,22.816123135764915,0.001478336888402684,0.0
Honduras,2020,16225560.17,0.0,2697.33,6269091.12,22497348.619999997,72.12209955965913,27.865910894170078,0.011989546170796728,0.0
Honduras,2021,10950007.16,0.0,3151.83,6172160.79,17125319.779999997,63.940453671341615,36.0411418256156,0.018404503042803912,0.0
Honduras,2022,10385286.66,0.0,3708.33,3207299.48,13596294.47,76.38321369778335,23.58951173848767,0.02727456372898049,0.0
Honduras,2023,15463300.29,0.0,7041.0,6508915.8100000005,21979257.1,70.35406255837464,29.61390269191583,0.03203474970953408,0.0
Hungary,2016,25785217.901,309855.0,30364.889000000003,27443306.276,53568744.066,48.134818821272006,51.23007222679732,0.05668396661043348,0.5784249853202448
Hungary,2017,25776523.678000003,335197.0,32674.602,27880188.537,54024583.817,47.712581674509565,51.60648461715108,0.06048098789743612,0.6204527204419167
Hungary,2018,26773791.699,367585.333,34122.788,27846671.211999997,55022171.032,48.66000595183495,50.60990995030863,0.06201643330314019,0.6680676645532914
Hungary,2019,27197300.274,386897.334,35770.565,26006064.391999997,53626032.56499999,50.716599705626585,48.49522358469854,0.06670373191722244,0.721472977757664
Hungary,2020,21615827.926,367881.332,44518.943,20149794.011,42178022.212000005,51.24903158652639,47.77320735837446,0.10555009615252653,0.8722109589466114
Hungary,2021,22027171.898000002,375689.333,58044.988,22118900.805,44579807.024,49.41064883062739,49.61641218655806,0.1302046641178839,0.8427343186966776
Hungary,2022,26062205.0,480884.0,52724.0,26336252.0,52932065.0,49.237083420040385,49.75481685817471,0.09960692068219897,0.9084928011026965
Hungary,2023,26206906.476,585011.0,56045.678,25007298.203,51855261.35700001,50.53856791035592,48.22518978515231,0.10808098644831982,1.1281613180434362
Iceland,2016,1873847.8293001,1023.0,612.5,337282.4133334,2212765.7426335,84.68351589129175,15.24257208230216,0.027680291148715973,0.04623173525736562
Iceland,2017,2129921.3285847,962.0,2675.3968252,380370.1261604,2513928.8515703,84.72480544762698,15.130504824064758,0.10642293331129243,0.03826679499696647
Iceland,2018,2137184.4624467,50.0,2106.5079365,401224.38571430004,2540565.3560975,84.12239650979011,15.792720496299728,0.08291492802750626,0.0019680658826586447
Iceland,2019,2117946.9270467,79.0,1418.1746032,332691.5342,2452135.6358499,86.37152431874465,13.567419735519259,0.05783426424160532,0.003221681494491186
Iceland,2020,1853482.3041997,168.5,1843.6103174,298537.2592887,2154031.6738058003,86.0471239461822,13.859464692143384,0.08558882117748345,0.007822540496922673
Iceland,2021,1917744.7129506,136.0,1664.0023809999998,283343.2595208,2202887.9748524004,87.0559345206419,12.86235445267183,0.07553731283641386,0.006173713849843517
Iceland,2022,2178836.018553,88.0,1605.0047617999999,320673.1359894,2501202.1593042,87.11155195704461,12.8207604010148,0.0641693337673469,0.003518308173237799
Iceland,2023,2205528.2361999997,121.0,4789.679,344622.58040000004,2555061.4955999996,86.31996685786541,13.487838981310821,0.18745846267294047,0.004735698150841799
Indonesia,2023,1910863521.359,1147953.25,32809.722222,773158945.5312561,2685203229.862478,71.16271498961606,28.793312064161835,0.001221871099256809,0.04275107512286108
Iran (Islamic Republic of),2020,828080527.4973,193957.0,1188156.7226,813075793.1401,1642538434.3600001,50.41468194441088,49.50117307038282,0.07233661616344181,0.011808369042857347
Iran (Islamic Republic of),2021,955177982.6507,211662.0,992625.5,981629325.555633,1938011595.706333,49.28649471277148,50.65136492116115,0.05121875958839271,0.010921606478977598
Iran (Islamic Republic of),2022,1022948729.78333,163959.0,1355295.8889000001,1163141208.3161001,2187609192.98833,46.76103634333132,53.1695154712355,0.061953290982866616,0.007494894450321258
Iran (Islamic Republic of),2023,947531005.96,162380.0,1835811.67,1216050828.6799998,2165580026.31,43.75414412989983,56.153585363089405,0.08477228491657716,0.007498222094183442
Ireland,2016,24591508.9493733,461305.22375,111028.73473,12893666.9930533,38057509.9009066,64.6167051218122,33.87942886075726,0.2917393571442127,1.2121266602863339
Ireland,2017,23503197.7756771,738901.57625,112521.626472,12270261.608783701,36624882.5871828,64.17275937944508,33.50252817759964,0.3072272687950621,2.0174851741602176
Ireland,2018,27101616.1409637,414329.05375,131917.17631,12070577.771807,39718440.14283071,68.23434163956114,30.390362079679438,0.3321308083490067,1.0431654724103951
Ireland,2019,28711889.6478292,524603.7875,167450.1713853,11427699.673527999,40831643.2802425,70.31774217552059,27.987361652568122,0.41009902598342224,1.2847971459278587
Ireland,2020,23913575.8840014,488857.6225,174627.081194,9155557.7570987,33732618.3447941,70.89154965550412,27.141556767151055,0.5176801854189593,1.4492133919258734
Ireland,2021,24011518.734163303,294738.37375,168519.9830173,8084356.5947197,32559133.685650304,73.74741283348652,24.829765658914617,0.5175812865425572,0.9052402210563092
Ireland,2022,31673357.0543068,317694.6325,177423.6701673,10621165.290987,42789640.6479611,74.02108682073266,24.821814649880896,0.4146416456894319,0.7424568836970075
Ireland,2023,32560040.5313,309356.4625,201425.28,10110534.937300002,43181357.211100005,75.40300406058165,23.4141203294579,0.46646352270794894,0.7164120872525013
Italy,2016,279375824.3862967,12287818.6667,1229722.2935893,286831415.0843627,579724780.4309487,48.19111306206674,49.47716998937693,0.21212174036706935,2.119595208189243
